position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,hasPaidProductPlacement,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
407,UCVfyPv_SLBpa17MuJByQB2w,TaldoExplica,AnhjDfAPgh0,2025-10-06T21:31:01Z,"2025-10-06 21:31:01","YouTube Sem Regras Monark Fala Sobre Liberdade de Expressão",,"monark,liberdade de expressao,cortes,inteligencialtda,podcast,taldoexplica",25,"News & Politics",Entertainment,PT1M37S,97,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/AnhjDfAPgh0/maxresdefault.jpg,,,,,,772,11,,0,3
408,UCW9tGPYq4V_xk8jO6id-BoA,SjCRIPS,yqiHt8lYtzs,2025-09-25T19:05:16Z,"2025-09-25 19:05:16","Censura Liberdade de Expressão e o Hip Hop em Debate!",,@stefanjonatan,22,"People & Blogs","Politics,Society",PT1M23S,83,2d,hd,false,pt-PT,pt-BR,https://i.ytimg.com/vi/yqiHt8lYtzs/maxresdefault.jpg,,,,,,997,38,,0,1
409,UCeDh3Zz8taO6NwudgAFs9XA,"TV Radiotec",NZgBbJN236A,2020-11-25T22:47:11Z,"2020-11-25 22:47:11","Há limites para liberdade de expressão? - Polêmicas em Debate (2020)","Atividade do projeto Polêmicas em Debate realizado pelo Laboratório de Leitura e Produção Textual do Colégio Técnico de Floriano/UFPI, sob a coordenação do Prof. Ribamar Júnior, em parceria com as turmas de 2º ano de Agropecuária e Informática. TEMA: Há limites para liberdade de expressão? 🗓: 25 de novembro de 2020 ⏰: 19h MEDIADORA: Hiuan Pacheco AUXILIARES DE MEDIAÇÃO: Elaine Sousa e Jhayan Ricky DEBATEDORES/AS: Antônio Gabriel, Geovanna Santos e Lucas Taylor (SIM); Bruna Alicy, Rafael Ricardo e Wasley Martins (NÃO) Vídeo elaborado exclusivamente para fins didáticos. Acompanhem o projeto: Site: https://labproducaotextual.com/projetos-de-leitura/polemicas-em-debate/ Facebook: https://www.facebook.com/polemicasemdebate Instagram:@polemicasemdebate ....................................................................................... 📱 Aplicativo para votação na enquete (APENAS Android): https://play.google.com/store/apps/details?id=br.com.bcsolutions.diego.polemicasedebates Votação popular: http://bit.ly/votacaopopular ....................................................................................... 📝 Frequência (exclusiva para estudantes do Colégio Técnico de Floriano): http://bit.ly/frequenciapemd ....................................................................................... #PolemicasEmDebate #LPT #DebateRegrado LABORATÓRIO DE LEITURA E PRODUÇÃO TEXTUAL Coordenação: Prof. Ribamar Jr Site: http://labproducaotextual.com E-mail: labprotextual@ufpi.edu.br Facebook: https://www.facebook.com/labproducaotextual Instagram: @LPTextual Twitter: @LPTextual TV RADIOTEC - Você conectad@ ao conhecimento Site: https://labproducaotextual.com/tvradiotec/ E-mail: tvradiotec@ufpi.edu.br Facebook: https://www.facebook.com/tvradiotec/ Instagram: @tvradiotec Twitter: @tvradiotec",,24,Entertainment,"Politics,Society",PT43M41S,2621,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/NZgBbJN236A/maxresdefault.jpg,,,,,,577,65,,0,1
410,UCpF9CkpVR8U41gdtLbURQkg,"Crédito Urgente",M5bBVlWPxdw,2025-07-24T14:33:34Z,"2025-07-24 14:33:34","Análise Moraes e Bolsonaro Liberdade de Expressão em Debate","Decisão polêmica de Alexandre de Moraes gera reações intensas nos bastidores do poder! Aliados próximos se movimentam e advogados analisam os impactos jurídicos e políticos da medida. Entenda agora como essa decisão pode mudar os rumos da Justiça e da política no Brasil. ⚖️🇧🇷 📌 De que lado você está? O de quem apoia ou o de quem contesta? Deixe sua opinião nos comentários! #AlexandreDeMoraes #DecisãoDeMoraes #STF #SupremoTribunalFederal #PolíticaBrasileira #JustiçaNoBrasil #Aliados #Advogados #AnáliseJurídica #ImpactoPolítico #CriseInstitucional #LiberdadeDeExpressão #DireitoConstitucional #EstadoDeDireito #BrasilHoje #RepercussãoPolítica #TensãoNoSTF #PoderJudiciário #DecisãoJudicial #NotíciaUrgente #ÚltimasNotícias #AnálisePolítica #Investigação #DemocraciaBrasileira #BastidoresDoPoder #LiberdadesIndividuais #Judiciário #LiberdadeDeImprensa #OpiniãoPública #ReaçãoDosAliados","AlexandreDeMoraes,DecisãoDeMoraes,STF,SupremoTribunalFederal,PolíticaBrasileira,JustiçaNoBrasil,Aliados,Advogados,AnáliseJurídica,ImpactoPolítico,CriseInstitucional,LiberdadeDeExpressão,DireitoConstitucional,EstadoDeDireito,BrasilHoje,RepercussãoPolítica,TensãoNoSTF,PoderJudiciário,DecisãoJudicial,NotíciaUrgente,ÚltimasNotícias,AnálisePolítica,Investigação,DemocraciaBrasileira,BastidoresDoPoder,LiberdadesIndividuais,Judiciário,LiberdadeDeImprensa,OpiniãoPública,ReaçãoDosAliados",24,Entertainment,"Politics,Society",PT41S,41,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/M5bBVlWPxdw/maxresdefault.jpg,,,,,,1121,7,,0,1
411,UCoIuXdxcxCFheJPewblMgrQ,"Lucas Gotardo",qO6gEJptEqE,2024-11-26T23:04:52Z,"2024-11-26 23:04:52","🚨 ONDE ESTÁ A LIBERDADE DE EXPRESSÃO? 🚨","O Brasil vive tempos difíceis. Marcel Van Hattem, um dos melhores deputados do país, foi indiciado pela PF simplesmente por criticar a atuação do delegado Fábio Alvarez Schor. E a imunidade parlamentar, que garante aos congressistas o direito de expressarem suas opiniões? Para onde foi? É revoltante ver que, no Brasil, o poste segue mijando no cachorro. Não podemos aceitar isso!",,22,"People & Blogs","Politics,Society",PT1M19S,79,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/qO6gEJptEqE/maxresdefault.jpg,,,,,,569,30,,0,2
412,UCXwpICUL-G4GF1fpCtt9liQ,"Igor Carvalho",VSmD3eDh76M,2025-06-08T21:04:21Z,"2025-06-08 21:04:21","lute pela sua liberdade de expressão. não deixe que te calem.",,,27,Education,,PT2M4S,124,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/VSmD3eDh76M/maxresdefault.jpg,,,,,,1013,55,,0,4
413,UC9y33T0CuE1sG_KM10h8ZEg,"Cortes do Tibos",ii6qtCV0vDA,2025-07-01T12:25:32Z,"2025-07-01 12:25:32","Liberdade de expressão ou cortina de fumaça?",,,22,"People & Blogs","Politics,Society",PT1M42S,102,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/ii6qtCV0vDA/maxresdefault.jpg,,,,,,1004,37,,0,0
414,UC9jBt-FLwc2WWVLAfE8DvOQ,SinphonIA,J7ZbW5pagyg,2025-11-15T19:30:02Z,"2025-11-15 19:30:02","LIBERDADE DE EXPRESSÃO VS CANCELAMENTO","Gostou? Assista ao vídeo completo! Este é um corte do vídeo: ""MONARK X 30 HATERS"" Créditos aos canais envolvidos: ➡️ @RedCast [Oficial] ➡️ @Raiam Santos McArn Assista ao vídeo completo neste link: ➡️ https://youtu.be/MQy5j1tPwpE?si=dmX0Cb5ctaCfFEo-","monark,liberdade de expressão,liberdade,expressão,cancelamento,hating,30 haters,monark vs 30 haters,cancelar,debate",24,Entertainment,Entertainment,PT35S,35,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/J7ZbW5pagyg/maxresdefault.jpg,,,,,,1177,16,,0,1
415,UCG7selxTVh_fweEN8qoS44Q,"Conquista Noticias",yEyFHJwVIYc,2026-03-12T19:55:45Z,"2026-03-12 19:55:45","LIBERDADE DE EXPRESSÃO EM RISCO",,,22,"People & Blogs","Politics,Society",PT1M,60,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/yEyFHJwVIYc/maxresdefault.jpg,,,,,,901,37,,0,7
416,UCLKhQHnQquDiLQFpzsoqhdQ,"Felipe Louzada Keppke",40ag0MmIN-Q,2025-10-28T19:01:50Z,"2025-10-28 19:01:50","Monark Responde: Liberdade de Expressão Ameaçada? #shorts","Monark questiona: Se uma campanha de cancelamento destrói uma carreira, por que a liberdade de expressão a permite? O debate sobre os limites da expressão e o impacto nas vidas das pessoas. #LiberdadeDeExpressão #Cancelamento #Monark #Debate #Censura",,22,"People & Blogs",Lifestyle_(sociology),PT1M6S,66,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/40ag0MmIN-Q/maxresdefault.jpg,,,,,,1044,18,,0,0
417,UCPUP2xfJDmzazTdrrTdyNmw,"MANRASTA CONNECTION [cortes]",krkTrdtqkrY,2026-04-11T20:41:05Z,"2026-04-11 20:41:05","Brasil: O Fim da Liberdade de Expressão e o Ministério da Verdade","ADQUIRA SEU INGRESSO PARA O RASTAND-UP NORTE E NORDESTE! https://www.sympla.com.br/eventos?s=Rastand-up SIGA NOSSO CANAL DE CORTES https://www.youtube.com/@MANRASTACONNECTION 💸 Perguntem em nosso LivePix! https://livepix.gg/manrasta 💲 Conheça nossa Loja Online! https://montink.com/producoes-productions ____________________________________________________________________________ 👥 Torne-se membro da Produções Productions: https://www.youtube.com/channel/UCbRGaJc6YRlaJDOzBc7D4Rg/join 📱Estamos no Spotify https://open.spotify.com/show/7c3pn0KER6VEhxmhProXS1?si=c4e488f1b3cc4cca ____________________________________________________________________________ 👀 Nossos Links https://linktr.ee/producoesproductions 🎁 Viaje no nosso site! https://producoesproductions.com",,22,"People & Blogs","Politics,Society",PT1M38S,98,2d,hd,false,pt-PT,pt-BR,https://i.ytimg.com/vi/krkTrdtqkrY/maxresdefault.jpg,1,,,,,1005,46,,0,0
418,UC8qfC96xXVqnKIi8ERudXGQ,"Peixoto presidente",qVman8fI5t4,2025-08-25T22:08:08Z,"2025-08-25 22:08:08","vamos defender nossas liberdade de expressão #direita #esquerda",,,22,"People & Blogs","Politics,Society",PT44S,44,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/qVman8fI5t4/maxresdefault.jpg,,,,,,1105,24,,0,1
419,UCANdUo9AeGNErgGQV27F1jQ,"Alex de Oliveira",N3YsvnHYzYQ,2024-08-31T17:35:02Z,"2024-08-31 17:35:02","Todos temos direito a liberdade de expressão #noticias #eleições #podcast",,,22,"People & Blogs","Politics,Society",PT40S,40,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/N3YsvnHYzYQ/maxresdefault.jpg,,,,,,554,32,,0,1
420,UC7X0TRCSJ88AoSNu1xZoRfg,"Marcelo Chiappetta",3vKEmK_rcew,2025-08-20T09:58:46Z,"2025-08-20 09:58:46","Medo da Regulamentação? Debate sobre Liberdade de Expressão #shorts","A regulação da internet é inevitável? O debate esquenta com receios de censura prévia e a necessidade de responsabilização. O que acontece quando a liberdade de expressão se choca com a segurança online? Jô levanta questões cruciais sobre o futuro da rede. #RegulacaoDaInternet #LiberdadeDeExpressao #DebateOnline #SegurancaNaRede #Censura #Jornalismo",,27,Education,Society,PT40S,40,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/3vKEmK_rcew/maxresdefault.jpg,,,,,,1087,12,,0,0
421,UChhxqp_frTnNffED5_t77Cg,"Patrícia Santos ",a6j_8FV2fQk,2026-04-17T14:34:36Z,"2026-04-17 14:34:36","Crítica às Estratégias de Campanha e Liberdade de Expressão em 2022 do dia 16/04/2026🐊✨","Discutimos sobre a estratégia de campanha presidencial de 2022, onde abordamos orientações dadas a comunicadores sobre como divulgar propostas e realizações, além de questionarmos a liberdade de expressão e os riscos de críticas políticas no Brasil contemporâneo. Também mencionamos investigações sobre páginas de disseminação de conteúdo e seus proprietários. #Eleições2022 #PolíticaBrasileira #LiberdadeDeExpressão #CampanhaPresidencial #FakeNews #Lula #Democracia #JustiçaBrasileira #MídiaDigital #Goiás",,25,"News & Politics","Politics,Society",PT1M4S,64,2d,hd,false,pt-BR,pt-BR,https://i.ytimg.com/vi/a6j_8FV2fQk/maxresdefault.jpg,,,,,,989,33,,0,1
422,UCAM3qraH2-fsef2U6Er-MbQ,"Junior Junior",-gxDvsXIQIs,2025-10-10T17:38:42Z,"2025-10-10 17:38:42","LIBERDADE DE EXPRESSÃO",,,22,"People & Blogs",Entertainment,PT22S,22,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/-gxDvsXIQIs/maxresdefault.jpg,,,,,,1285,21,,0,0
423,UCltXNq-FAnSmgIunQ_r2nnQ,"Canal do Lando",B87CMpJtBTU,2024-09-07T03:30:20Z,"2024-09-07 03:30:20","Liberdade de expressão, direito as armas, a proteção da família e da propriedade privada.","A liberdade é um dos pilares fundamentais de qualquer sociedade justa e democrática. Ela nos permite viver de acordo com nossas próprias convicções, fazer escolhas sobre nosso destino e expressar nossas opiniões. Entre as formas de garantir essa liberdade, está o direito de proteger nossa família e propriedade, que é essencial para manter a segurança pessoal e coletiva. O direito às armas, quando exercido de maneira responsável, assegura a capacidade de defesa contra ameaças e a preservação da nossa soberania individual. Proteger nossa família não é apenas um dever, mas um direito inalienável. Assim como defendemos nossa integridade física, temos o dever de zelar pela segurança daqueles que amamos e pelo patrimônio que conquistamos com esforço. Isso não se trata apenas de defesa contra perigos imediatos, mas também da proteção de nosso lar como um espaço onde nossos valores e crenças florescem. Ao mesmo tempo, a liberdade de expressão é o coração de uma sociedade vibrante e plural. Ela nos dá voz para questionar, criticar e debater as questões mais importantes, seja sobre governo, economia ou cultura. Sem essa liberdade, nos tornamos reféns de ideologias ou regimes que buscam controlar o que pensamos e dizemos. Defender o direito de falar, proteger e agir é, portanto, defender a própria essência da liberdade humana.",,26,"Howto & Style",Lifestyle_(sociology),PT59S,59,2d,hd,false,pt-BR,pt-PT,https://i.ytimg.com/vi/B87CMpJtBTU/maxresdefault.jpg,,,,,,549,18,,0,0
424,UCk_WZaWS1aorZr9_EoPH57g,"Jonys Couto",6v_2e3i4J4w,2024-10-03T02:12:29Z,"2024-10-03 02:12:29","Crimes contra a honra ou liberdade de expressão? #direito #crime #liberdade #liberdadedeexpressão",,,27,Education,Society,PT52S,52,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/6v_2e3i4J4w/maxresdefault.jpg,,,,,,571,15,,0,1
425,UCjXFFc64F3ycAtPZoT5Qm4w,"RADAR POLITICO BRASIL",Jz-CoBR4SgI,2026-04-28T17:15:01Z,"2026-04-28 17:15:01","Supremo Decide Liberdade de Expressão na Campanha Eleitoral!","Informação clara, direta e sem lado. Está no ar o Radar Político Brasil. As principais notícias da política, em tempo real, para você entender o que realmente importa. Fique bem informado. Fique à frente. Radar Político Brasil.",,25,"News & Politics","Politics,Society",PT39S,39,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/Jz-CoBR4SgI/maxresdefault.jpg,,,,,,1074,41,,0,0
426,UCNirOQBP88BVoRZD0GtS9xQ,"Paulo Nideck",pj_Tiet7sD4,2025-05-04T04:10:01Z,"2025-05-04 04:10:01","Shiloh Hendrix, Liberdade de Expressão, Nietzsche e Cripto","🚨 Neste vídeo, exploramos as ideias de Shiloh Hendrix, a defesa radical da liberdade de expressão, as críticas filosóficas de Nietzsche e como tudo isso se conecta ao universo das criptomoedas. 💬💰 Entenda por que o pensamento livre é essencial no mundo do Bitcoin, DeFi e Web3, e como essas ideias desafiam o sistema atual. 📉 #LiberdadeDeExpressao #Nietzsche #Criptomoedas #Bitcoin #ShilohHendrix #FilosofiaCripto INSTAGRAM: @paulonideck TELEGRAM: @pnideck FACEBOOK: @paulonideck E-MAIL: paulonideck@gmail.com 🎯 CONSULTORIA INDIVIDUAL PARA INVESTIR EM CRIPTO E APRENDER DeFi (Mesmo partindo do absoluto zero) ➡️ Investimentos e Independência Financeira 💰 • Organize sua vida financeira com estratégias práticas e eficazes. • Descubra como alcançar a liberdade financeira com um plano personalizado. • Aprenda a investir diretamente na blockchain e obtenha rendimentos de 10% a 120% ao ano. ✅ Entre em contato agora pelo WhatsApp para agendar sua consultoria: 📲 +1 (689) 867-1831 🎙️ New to streaming or looking to level up? Check out StreamYard and get $10 discount! 😍 https://streamyard.com/pal/d/5001843115163648",,27,Education,Society,PT3H56M51S,3411,2d,hd,false,pt,en-US,https://i.ytimg.com/vi/pj_Tiet7sD4/maxresdefault.jpg,,,,,,546,21,,0,3
427,UC6Yzg4YwLF-kklGRh0nOskA,"Cley Barboza",k40dQnpScAg,2025-11-15T11:39:07Z,"2025-11-15 11:39:07","nossa liberdade de expressão está cada vez mais ameaçada. #bolsonaro #noticias",,,24,Entertainment,"Politics,Society",PT2M16S,136,2d,hd,false,pt-BR,pt-BR,https://i.ytimg.com/vi/k40dQnpScAg/maxresdefault.jpg,,,,,,910,68,,0,4
428,UCD8vdqENPTgZT2_sMl6tQyg,"Direto No Foco",u3usyqk_mvI,2025-06-05T02:27:35Z,"2025-06-05 02:27:35","🟨 MINISTRO MENDONÇA DEFENDE A LIBERDADE DE EXPRESSÃO NO STF! #brasil #stf #diretonofoco","🟨 MINISTRO MENDONÇA DEFENDE A LIBERDADE DE EXPRESSÃO NO STF! 🟨 Durante o julgamento sobre a responsabilidade de redes sociais, o ministro André Mendonça deu uma verdadeira aula de liberdade de expressão. Com firmeza, afirmou: 👉 ""No Brasil, é lícito duvidar da existência de Deus, que o homem foi à Lua e até das instituições."" A fala gerou forte repercussão e reacende o debate: até onde vai a liberdade de expressão nas redes? Assista ao trecho e comente: você concorda? 📌 Trecho do julgamento dos Recursos Extraordinários 1037396 e 1057258, no STF. 🔔 Inscreva-se para mais conteúdos sobre política, direito e liberdade! #STF #LiberdadeDeExpressão #AndréMendonça #RedesSociais #Política #Direito #Brasil #CensuraNão #JulgamentoSTF #OpiniãoLivre #Democracia #BrasilParalelo 📌 Se inscreva no canal e ative o sininho para não perder nenhum conteúdo! 🗣️ Participe nos comentários! Queremos saber a sua opinião sobre esse tema. 📲 Compartilhe com seus amigos e ajude este conteúdo a alcançar mais pessoas. 📍 Nos acompanhe também: Instagram: @direto.no.foco Twitter/X: @diretonofoco Comunidade WhatsApp: chat.whatsapp.com/J0teJcV2PG62K4rJfp2U9G 📧 Contato comercial: pixdiretonofoco@gmail.com 📌 Hashtags: #politica #noticias #atualidades #analise #geopolitica #brasil #internacional #stf #trump #opinião","política brasileira,STF,Bolsonaro 2026,Trump 2024,liberdade de expressão,censura no Brasil,direita conservadora,bastidores de Brasília,Congresso Nacional,plenário Câmara,Deltan Dallagnol,Marcel van Hattem,Gustavo Gayer,Lula governo,oposição Brasil,ministros do STF,Alexandre de Moraes,Magnitsky Act,sanções EUA,canal de direita,canal conservador,notícias Brasil,comentário político,atualidades Brasil",25,"News & Politics","Politics,Society",PT57S,57,2d,hd,false,pt-BR,pt-BR,https://i.ytimg.com/vi/u3usyqk_mvI/maxresdefault.jpg,,,,,,995,75,,0,5
429,UCjdNqLomrTwrf-RoRwKbF5w,"Henrido - Instituto Epistemia",4tdTRRH9gEE,2025-07-29T22:30:01Z,"2025-07-29 22:30:01","O SEGREDO SOBRE LIBERDADE DE EXPRESSÃO QUE A ESQUERDA NÃO QUER SABER","💻+30 HORAS DE CONTEÚDO SOBRE ECONOMIA, POLÍTICA E FILOSOFIA! https://www.institutoepistemia.com/pricing-plans/ 📚 ADQUIRA NOSSOS LIVROS! https://www.institutoepistemia.com/category/all-products ⚠️ DOAÇÕES COM MENSAGEM NO LIVEPIX ATRAVÉS DOS VÍDEOS SERÃO LIDAS NA PRÓXIMA LIVE! 💰 VOCÊ PODE DOAR POR AQUI, TAMBÉM: PIX: henridoyt@gmail.com 📲 NOSSO TELEGRAM! https://t.me/+1RvzTMg9Nz41NTdh","Escola Austríaca,Praxeologia,Henrido,Paulo Gala,Orientação Marxista,Mises,Rothbard,Hoppe,Refutação,Refutar,Libertarianismo,Anarcocapitalismo,AnCap,Henrique Tancredo,Cláudio Henrique Tancredo",25,"News & Politics","Politics,Society",PT10M38S,638,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/4tdTRRH9gEE/maxresdefault.jpg,1,,,,,541,90,,0,25
430,UChT07NMCoVMquZi8AY0_fJw,"Adv. Javan Castro | Advogado Trabalhista",Mhu9ytq4Sqw,2025-03-21T19:30:49Z,"2025-03-21 19:30:49","Racismo é liberdade de expressão? 🤯#racismo #afro #advogado #conservador #liberdade",,,22,"People & Blogs","Politics,Society",PT1M,60,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/Mhu9ytq4Sqw/maxresdefault.jpg,,,,,,546,12,,0,0
431,UC2v3tBGKyA7Ug_8qMaqBcCg,"Universo Neutro",zjCru8u1Nz8,2026-04-11T22:30:43Z,"2026-04-11 22:30:43","Liberdade de Expressão: Limites e a Lei no Brasil","#curiosidades #podcast #sidocientista #astronomia #cortespodcast #terrestre #inteligencialtda #universe #relacionamento #universo #videoshort #video #videoviral #viral #viralvideo #viralshorts","Galáxia de Andrômeda,ano luz,espaço,shorts,dia a dia,tudo novo,planeta terra,theia,proto planeta,colisao de planetas,lua vermelha,mares,marte,oxido de ferro,por do sol azul,pilares da criação,nebulosa da aguia,nascimento de estrelas,andromeda,colisao com via lactea,ceu noturno,solares,aura,jupiter,planetas,via lactea,nuvens de magalhaes,nuvens,proxima centauri,ton 618,buraco negro,aneis,orion,tres marias,sirius,sistema binario,Betelgeuse,quasar,europa",28,"Science & Technology",Society,PT34S,34,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/zjCru8u1Nz8/maxresdefault.jpg,,,,,,1117,16,,0,0
432,UCPijeR7FC4KENZLyVjnOm9A,Samuel_Gregorio_SGV,mHfIgqD4l8U,2025-06-18T16:55:24Z,"2025-06-18 16:55:24","Funk Criminalização e Liberdade de Expressão nos EUA","#oruam #ruyter #cortes #luxury #polemica #sonho #fé #haters",,22,"People & Blogs",Lifestyle_(sociology),PT34S,34,2d,hd,false,pt-PT,pt-PT,https://i.ytimg.com/vi/mHfIgqD4l8U/maxresdefault.jpg,,,,,,1063,9,,0,0
